cve_id,cwe_id,hash,stars,forks,num_files_changed,num_functions_changed,lines_added,lines_deleted,commit_message_length,repository_age,has_cwe_description,language_Batchfile,language_C,language_C#,language_C++,language_CSS,language_CoffeeScript,language_Erlang,language_Go,language_HTML,language_Haskell,language_Java,language_JavaScript,language_Jupyter Notebook,language_Lua,language_Markdown,language_Matlab,language_Objective-C,language_PHP,language_Perl,language_PowerShell,language_Python,language_R,language_Ruby,language_Rust,language_SQL,language_Scala,language_Shell,language_Swift,language_TypeScript,language_Unknown,language_unknown
CVE-2021-3027,CWE-74,366b03f607729c4538e91b634ecc57c8398522a1,60.0,20.0,2,8,4,4,95,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
CVE-2023-50266,CWE-918,17add7fbb3ae1919a40d505470d499d46df9ae6b,2705.0,212.0,1,5,14,3,62,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
CVE-2023-25653,CWE-835,901d91508a70e3b9bdfc45688ea07bb4e1b8210d,698.0,124.0,3,3,39,0,43,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2022-0704,CWE-79,6e0922c5b2959ac1b48500ac508d8fc5a97286f9,3270.0,1420.0,26,20,782,30,849,0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2022-0721,NVD-CWE-noinfo,b12e1a490c79460bff019f34b2e17112249b16ec,3068.0,877.0,2,4,10,10,18,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2024-36405,NVD-CWE-noinfo,982c762c242ef549c914891b47bf6e0ed6321f91,1701.0,420.0,29,18,166,25,86,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2023-48658,NVD-CWE-noinfo,168621521b57b2437331174186f84a6aa3e71f0d,5133.0,1366.0,2,2,10,0,54,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2021-36770,CWE-427,c1a937fef07c061600a0078f4cb53fe9c2136bb9,1883.0,531.0,2,0,8,6,302,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2022-28071,CWE-416,65448811e5b9582a19cf631e03cfcaa025a92ef5,20059.0,2961.0,2,4,10,6,84,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2022-1616,CWE-416,d88934406c5375d88f8f1b65331c9f0cab68cc6c,35682.0,5349.0,6,4,32,2,208,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2021-4249,CWE-404,4be1021791dcdee8b164d239433a2043dc0939ea,70.0,62.0,2,0,80,7,419,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2023-0671,CWE-94,0034681412057fef2dfe9cce9f8a6e3321f52edc,1620.0,454.0,5,4,62,12,167,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2022-4876,CWE-79,13b8812ebc8c9fa034eed91ab35ba8423a528c0b,210.0,137.0,1,0,6,2,288,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2022-24739,CWE-601,bc14b6e45c766c05757fb607ef8d444cbbfba71a,2941.0,584.0,6,0,44,12,122,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2023-28448,CWE-125,a57a051ba006cfa3b41a0532f484df759e008d47,55.0,31.0,2,1,38,0,2005,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
CVE-2021-29556,CWE-369,4071d8e2f6c45c1955a811fee757ca2adbe462c1,184259.0,74089.0,2,2,12,0,123,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2022-3123,CWE-79,63e9a247c072008a031f9db39fa496f6aca489b6,4088.0,848.0,2,8,8,6,37,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2024-34710,NVD-CWE-noinfo,1238d614e1599fefadd4614ee4b5797a087f50ac,24044.0,2639.0,1,4,23,16,1542,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2021-3184,CWE-79,8283e0fbec551f45f3f181cdb2cf29cddc23df66,5133.0,1366.0,2,0,2,2,263,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2023-30547,NVD-CWE-noinfo,f3db4dee4d76b19869df05ba7880d638a880edd5,3848.0,290.0,2,4,52,26,39,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2022-24857,CWE-287,32f656e22df120b84bdf010e014bb19bd97971de,16.0,8.0,5,7,63,1,62,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2022-1767,CWE-918,c63f3a04450f30798df47f9badbc74eb8a69fbdf,39883.0,7455.0,14,19,72,35,14,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2022-29968,CWE-909,32452a3eb8b64e01e2be717f518c0be046975b9d,175222.0,52671.0,2,2,2,0,339,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2020-27638,CWE-617,737925113363b6130879729cdff9ccc46c33eaea,visit repo url,visit repo url,2,4,20,0,311,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2020-35848,CWE-89,2a385af8d80ed60d40d386ed813c1039db00c466,5389.0,522.0,2,8,28,22,82,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2021-41162,CWE-79,83125d9ae16cfb2527b9d0ab0805a68b863244a0,785.0,225.0,2,4,2,4,66,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2022-3016,CWE-416,6d24a51b94beb1991cddce221f90b455e2d50db7,35682.0,5349.0,6,12,74,20,235,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2023-5318,CWE-798,c48b34dfd6cae7a55b452280d692dc62512574b0,3068.0,877.0,2,8,20,20,6,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2021-32439,CWE-120,77ed81c069e10b3861d88f72e1c6be1277ee7eae,2667.0,524.0,2,20,88,60,18,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2023-45811,CWE-1321,b583126be94c4db7c5a478f1c5204bfb4162cf40,831.0,107.0,0,0,0,0,59,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
CVE-2021-4251,CWE-707,4acad1e3d2c34c017473ceea442fb3e3e078b2bd,0.0,0.0,1,0,1,1,21,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2024-31464,NVD-CWE-noinfo,f1eaec1e512220fabd970d053c627e435a1652cf,957.0,538.0,4,6,20,2,248,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2022-2582,CWE-326,35fa6ddf45c061e0f08d3a3b5119f8f4da38f6d1,8587.0,2068.0,28,104,1480,263,46,0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2021-46389,CWE-190,4ed59265fbbd636dc2fbbf325f8ea37ed300a6d9,286.0,114.0,3,4,32,19,220,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2021-37685,CWE-125,d94ffe08a65400f898241c0374e9edc6fa8ed257,184259.0,74089.0,2,2,2,0,398,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2024-34075,NVD-CWE-noinfo,85d63e652594f121d6656177d7a3c0d823c976c9,15.0,1.0,0,0,0,0,80,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
CVE-2021-41268,CWE-384,36a808b857cd3240244f4b224452fb1e70dc6dfc,29516.0,9409.0,6,8,82,20,70,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2023-45808,NVD-CWE-noinfo,5a434486443a2cf8b8a288475aada54d0a068ca7,785.0,225.0,28,30,1008,82,25,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2021-31256,CWE-401,2da2f68bffd51d89b1d272d22aa8cc023c1c066e,2667.0,524.0,2,2,4,0,11,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2020-8893,NVD-CWE-noinfo,3d982d92fd26584115c01f8c560a688d1096b65c,5133.0,1366.0,2,0,2,2,97,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2021-41133,NVD-CWE-Other,9766ee05b1425db397d2cf23afd24c7f6146a69f,4140.0,393.0,2,2,24,0,241,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2022-4398,CWE-190,b53a1583d05c3a5bfe5fa60da133fe59dfbb02b8,20059.0,2961.0,4,2,14,0,181,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2023-48699,CWE-94,73eb03bd75365e112b39877e26ef52853f5e9f57,17.0,4.0,0,0,0,0,56,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
CVE-2023-2731,CWE-476,9be22b639ea69e102d3847dca4c53ef025e9527b,16.0,14.0,1,1,5,0,118,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2023-48709,NVD-CWE-noinfo,083a0b79bfa2c106735b5c10eddb35a05ec7f04a,785.0,225.0,42,4,1328,342,27,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2023-2104,CWE-284,75b24735767868344193fb2cc56e17ee4b9ac4be,3173.0,1223.0,1,1,56,0,115,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2020-15082,NVD-CWE-Other,0f0d6238169a79d94f5ef28d24e60a9be8902f4b,7945.0,4766.0,0,0,0,0,91,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
CVE-2021-43784,CWE-190,9c444070ec7bb83995dbc0185da68284da71c554,11622.0,2069.0,16,56,824,50,2132,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2023-33195,CWE-79,b77cb3023bed4f4a37c11294c4d319ff9f598e1f,3207.0,618.0,6,0,10,10,26,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2023-32312,NVD-CWE-noinfo,e792429f9d1fa25c1ba4f7a61d23ee02fedd6dc9,37.0,24.0,0,0,0,0,92,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
CVE-2023-41362,CWE-94,a43a6f22944e769a6eabc58c39e7bc18c1cab4ca,1058.0,410.0,2,4,8,6,21,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2023-26119,NVD-CWE-noinfo,641325bbc84702dc9800ec7037aec061ce21956b,848.0,166.0,4,4,113,13,55,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2021-32633,CWE-22,1f8456bf1f908ea46012537d52bd7e752a532c91,351.0,95.0,16,18,168,4,503,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2021-37703,CWE-200,aed65ec16d38886d7be7209d8c02df4ffd4937a4,41299.0,8214.0,6,14,124,18,178,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
CVE-2022-0554,CWE-823,e3537aec2f8d6470010547af28dcbd83d41461b8,35682.0,5349.0,6,4,98,8,211,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2023-47115,CWE-79,a7a71e594f32ec4af8f3f800d5ccb8662e275da3,17617.0,2185.0,11,338,76,17,754,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
